,Y
IWP-2_K-562,1.903175
OTX015_ES5,3.115619
Lapatinib_MFH-ino,4.212896
Ruxolitinib_SN12C,5.518325
PCI-34051_OCI-AML5,4.031467
Fulvestrant_RD,3.381827
Lapatinib_SK-ES-1,2.319185
NVP-ADW742_OE21,2.528572
WEHI-539_NCI-H1963,-1.492528
Vorinostat_NCI-H1869,1.994684
Vorinostat_HCC202,1.004464
Vorinostat_TE-9,2.112558
Ibrutinib_UACC-257,5.999704
Ruxolitinib_UACC-257,6.056827
Cisplatin_HO-1-u-1,4.530023
GSK1904529A_NCI-H2595,6.16119
Taselisib_NCI-H2141,4.210934
Ibrutinib_MDA-MB-468,1.497374
I-BRD9_LoVo,5.851816
GNE-317_AMO-1,-0.85783
Leflunomide_IGR-37,4.401872
Linsitinib_MKN28,3.316663
Gefitinib_SU-DHL-5,1.148283
IWP-2_DEL,1.914014
Gefitinib_FTC-133,2.534685
GSK591_BT-549,5.14899
Afuresertib_NCI-H2461,3.495515
PD173074_CA46,3.076049
Afatinib_UMC-11,3.793367
Leflunomide_HCC2998,4.822191
MIRA-1_COR-L279,5.090232
YK-4-279_SKN-3,3.35174
Alpelisib_647-V,5.402659
VE821_SNU-C2B,4.389593
VE821_HCC1419,5.224529
LY2109761_KYSE-520,6.113764
VX-11e_SISO,4.1672
Fulvestrant_HT-1376,3.430038
GSK2578215A_KALS-1,4.956214
GSK2578215A_IM-95,4.525332
Nilotinib_NCI-H1299,4.613665
GSK2578215A_MKN1,5.314005
WIKI4_HT-1080,3.494158
Erlotinib_SW900,4.524383
Palbociclib_HARA,1.793311
LY2109761_SK-GT-4,6.969029
Bortezomib_P32-ISH,-5.314921
Sabutoclax_RPMI-8866,-3.077401
Cyclophosphamide_786-0,5.257218
Leflunomide_SW620,5.320347
Sorafenib_SNU-C1,3.933793
Sorafenib_EFM-19,2.615504
KU-55933_EVSA-T,3.072385
AZD6738_G-401,1.282431
Gemcitabine_CCRF-CEM,-3.138751
P22077_NCI-H526,4.940934
Wnt-C59_JHH-7,2.796727
Docetaxel_EW-16,-4.823867
Fulvestrant_TE-6,2.542352
Erlotinib_HAL-01,1.770809
Obatoclax Mesylate_COR-L105,3.545164
SCH772984_CAL-78,3.360996
Dabrafenib_JHU-022,5.669786
Dabrafenib_ONS-76,4.416089
AZ960_IM-9,-1.339892
Gemcitabine_SK-MEL-24,-1.35731
Telomerase Inhibitor IX_T47D,1.4361
AZD7762_697,-2.154886
Crizotinib_PANC-10-05,3.613897
Afuresertib_NCI-H1793,6.232048
5-Fluorouracil_HMV-II,4.778976
Gefitinib_HCC-78,4.036327
AZD7762_8-MG-BA,-1.574874
P22077_NCI-H2347,5.182777
Palbociclib_SK-GT-4,5.759774
Savolitinib_U-118-MG,1.358001
Sorafenib_NCI-H1755,2.427895
IWP-2_C-4-I,2.435603
MN-64_COLO-684,4.935009
Nutlin-3a (-)_MPP-89,5.0468
AZD3759_M059J,2.668803
LGK974_H-EMC-SS,4.38358
GSK2606414_NCI-H1781,3.228466
Navitoclax_OV-56,1.688918
Picolinici-acid_NCI-H358,6.103737
PD0325901_Raji,-0.090783
IWP-2_JiyoyeP-2003,1.439964
Alisertib_NOMO-1,0.711966
AZD5582_LCLC-97TM1,2.753816
LY2109761_Calu-3,5.536215
AZD3759_OC-314,1.877201
YK-4-279_P31-FUJ,0.522476
VE821_IGR-1,4.407753
Savolitinib_BALL-1,0.646627
YK-4-279_NCI-H1793,4.058696
Temozolomide_GCT,5.487625
EPZ004777_PCI-30,5.875012
Cisplatin_NCI-H1944,4.374327
5-Fluorouracil_SK-MEL-2,6.277859
Niraparib_SNU-C5,4.505298
Wee1 Inhibitor_KOPN-8,0.448441
GSK2578215A_U251,6.204928
PFI3_DSH1,5.431812
AMG-319_NCI-H1944,5.553618
Leflunomide_NCI-H1666,6.112051
WEHI-539_NCI-H526,1.916922
Nutlin-3a (-)_HAL-01,0.871981
VE-822_NCI-H1792,0.831357
Trametinib_SW620,-2.821501
AZ960_GB-1,1.777728
I-BRD9_NCI-H1092,5.45553
PFI3_PL18,5.873396
Afuresertib_TGBC1TKB,1.96295
MIRA-1_NCI-H2595,6.778867
I-BET-762_SK-MEL-24,2.988103
Erlotinib_CAPAN-1,1.764424
MK-1775_BT-549,0.483701
Navitoclax_PANC-03-27,5.048934
KRAS (G12C) Inhibitor-12_SiHa,5.833159
Taselisib_HLE,4.555574
Camptothecin_SKG-IIIa,-1.880913
MN-64_GAMG,4.170795
Afatinib_LS-123,1.630403
Afuresertib_SNU-C1,0.533261
Entospletinib_NCI-H1435,3.863944
Alisertib_KU812,-1.421375
Tamoxifen_NCI-H650,4.523151
MIRA-1_CADO-ES1,3.91988
EPZ004777_HCC1806,4.80247
AZD8186_ST486,4.473494
Cisplatin_RD,3.912507
Paclitaxel_NOMO-1,-4.71883
ABT737_LXF-289,2.493093
Wee1 Inhibitor_NCI-H1563,6.191323
Daporinad_SNU-423,-4.468395
Sorafenib_Ca9-22,1.458011
Daporinad_CAMA-1,-3.425445
Paclitaxel_SNU-C2B,0.960253
Erlotinib_NUGC-3,-0.07064
YK-4-279_ASH-3,2.662548
PRT062607_SR,1.111389
Camptothecin_GR-ST,-3.89463
MIRA-1_HSC-4,5.406558
Erlotinib_LCLC-97TM1,3.473818
Cyclophosphamide_PCI-30,5.196125
Axitinib_HCC1419,3.221989
GNE-317_MOLT-13,1.664425
Ipatasertib_T-T,3.40773
Bortezomib_RH-41,-5.014284
Palbociclib_OE21,3.726314
GSK343_NCI-H446,2.148178
Entospletinib_PC-14,2.458485
OTX015_NCI-H1651,2.745967
Niraparib_NCI-H650,5.312477
Bortezomib_CA46,-5.100471
Dinaciclib_ES4,-1.85229
MK-2206_NCI-H1963,3.740185
Telomerase Inhibitor IX_A498,1.292563
Sabutoclax_RPMI-6666,-1.332655
Dabrafenib_SW1088,5.500943
Gemcitabine_AN3-CA,5.40386
WIKI4_K-562,3.745242
GNE-317_DK-MG,1.154143
Wee1 Inhibitor_HT-29,1.682872
Niraparib_NCI-H441,6.838496
Ibrutinib_NCI-H2170,-0.50588
Sepantronium bromide_ESO51,-1.655748
Niraparib_DND-41,1.659921
ML323_SW780,4.443197
Wnt-C59_DMS-79,3.084368
EPZ5676_EN,6.524157
AGI-5198_NCI-H526,4.83355
Venetoclax_SNU-1,1.261036
Dinaciclib_SBC-5,-3.767095
PCI-34051_HuO-3N1,5.408185
P22077_IM-9,2.239755
Niraparib_DoTc2-4510,3.523409
MG-132_DOK,-1.104831
Dactolisib_KM-H2,-1.944324
SCH772984_HuH-7,3.83354
Niraparib_Hs-578-T,4.98571
LJI308_C2BBe1,6.252128
Palbociclib_MDA-MB-436,4.831673
VE821_OACM5-1,4.611885
Alpelisib_EW-1,1.766158
Cediranib_CAPAN-2,3.288385
PLX-4720_L-1236,3.73161
Nutlin-3a (-)_OCUB-M,4.664407
Cytarabine_HCC2157,3.993091
I-BRD9_KMS-12-BM,1.512605
UMI-77_HSC-2,1.627134
PRT062607_SK-HEP-1,3.256576
MK-1775_PEO1,1.766611
BMS-345541_C2BBe1,3.487543
Oxaliplatin_MFE-296,4.900881
Cytarabine_TE-5,1.287657
Gefitinib_MFE-296,4.417021
Afatinib_KELLY,1.140955
Trametinib_BICR10,1.794357
OF-1_NCI-H596,5.77428
Tamoxifen_769-P,4.062316
GNE-317_SU-DHL-10,-0.622575
Tozasertib_HCC1569,2.09696
KRAS (G12C) Inhibitor-12_BT-549,4.946753
Vinorelbine_PA-TU-8902,-0.895083
Ruxolitinib_KP-1N,5.810511
Bortezomib_BE-13,-6.951515
Cisplatin_KU-19-19,2.528605
AZ960_CAL-33,0.766814
Fulvestrant_OV-90,3.19261
MK-1775_SCC-9,2.629825
AZD6738_8-MG-BA,0.056868
Nutlin-3a (-)_NCI-H2342,6.801549
Irinotecan_SU-DHL-10,1.274245
Irinotecan_NCI-H847,1.190063
Venetoclax_MDA-MB-436,3.857315
Oxaliplatin_RH-41,4.668836
Savolitinib_SK-UT-1,2.855135
WZ4003_CAPAN-1,5.221256
Dasatinib_HuO-3N1,-0.722947
Temozolomide_PF-382,4.677805
Tamoxifen_OC-314,3.592889
Vinblastine_MLMA,-4.982367
Entinostat_Becker,3.11551
Cytarabine_OSC-20,1.657979
Alisertib_BE2-M17,0.113348
Cytarabine_NCI-H3118,-0.10577
WEHI-539_SH-4,3.805951
Pyridostatin_A498,5.099996
WEHI-539_MDA-MB-436,4.090791
Entospletinib_SK-LU-1,3.557629
Dactolisib_SKN,-2.489435
LCL161_TE-1,5.953056
VE821_UM-UC-3,3.889719
Dabrafenib_SK-N-SH,4.175992
Erlotinib_L-540,2.933781
Sabutoclax_HCC38,0.312088
GSK2606414_SU8686,5.326921
Cytarabine_GDM-1,-1.91674
MIRA-1_A4-Fuk,4.357252
Epirubicin_SJSA-1,-1.035915
Picolinici-acid_NCI-H747,6.277144
P22077_OVMIU,6.527447
AGI-6780_BFTC-905,3.22911
Sapitinib_CAPAN-1,3.355492
Ruxolitinib_NOMO-1,4.561099
IWP-2_NCI-H526,1.725263
Fulvestrant_8505C,3.600358
Cediranib_639-V,1.688912
VE821_MDA-MB-436,5.847261
LY2109761_NCI-H1944,5.913213
AZD5582_OCI-M1,3.037912
AGI-6780_SH-4,4.58115
Ibrutinib_DMS-273,4.501207
VX-11e_HO-1-u-1,1.778332
P22077_SW1088,5.976508
Afuresertib_CML-T1,2.451544
PLX-4720_PA-1,2.106184
GSK591_RD,5.705986
Afatinib_HLE,2.470674
Osimertinib_T98G,2.39413
Picolinici-acid_NB14,4.436841
PD0325901_EoL-1-cell,-2.293283
P22077_OE21,4.859439
GSK591_COLO-679,4.415509
Niraparib_VA-ES-BJ,4.469768
EPZ5676_HSC-39,4.207721
VE821_DND-41,1.362771
Ipatasertib_NCI-H747,1.823639
Erlotinib_VAL,2.554302
AZD8055_SW948,-1.400947
OF-1_GCIY,5.225427
Wnt-C59_IHH-4,3.994838
GSK343_MDA-MB-231,2.966419
PRIMA-1MET_LB831-BLC,2.915146
Uprosertib_COLO-320-HSR,4.759438
PRT062607_A3-KAW,1.344813
VE821_PANC-03-27,3.934099
AZD4547_FU-OV-1,3.713024
Sabutoclax_DSH1,-0.932764
MN-64_DND-41,3.614293
MG-132_BICR10,-2.11867
EPZ004777_MOLT-4,4.606493
LJI308_NCI-H2347,7.635722
Palbociclib_NCI-H1417,-1.33781
VE821_G-402,3.208921
PLX-4720_SCC-9,4.808878
AZD5582_RC-K8,1.485071
Cisplatin_T-T,3.657578
PD0325901_NCI-H1651,1.89307
Pictilisib_HCC1954,0.785105
MK-8776_HT-1080,3.353057
Dabrafenib_LNCaP-Clone-FGC,4.313501
Paclitaxel_NCI-H727,-0.195196
Uprosertib_NCI-H526,2.361285
Ruxolitinib_MKN1,5.093717
Vinorelbine_HCC1428,-0.112958
Ibrutinib_HT-144,4.526083
Nilotinib_RKO,1.785854
Sapitinib_RKN,5.540538
WZ4003_T98G,3.45901
Temozolomide_OCUM-1,6.422903
EPZ004777_NB1,4.565941
Leflunomide_Hep3B2-1-7,4.243308
P22077_SK-HEP-1,3.285619
Telomerase Inhibitor IX_TOV-21G,-0.144935
LGK974_KASUMI-1,2.500366
5-Fluorouracil_KNS-62,4.305073
GSK343_HLE,2.885489
AZD8186_NCI-H2122,2.207066
Cyclophosphamide_HSC-2,4.751221
NVP-ADW742_VA-ES-BJ,4.589044
I-BET-762_DMS-114,4.003067
AGI-6780_L-1236,2.226305
Tamoxifen_NCI-H3118,5.214479
PD0325901_PEO1,1.029796
Temozolomide_EN,5.859245
Venetoclax_NALM-6,-0.925139
AGI-6780_MN-60,3.477015
Dabrafenib_MOG-G-CCM,6.125056
Alpelisib_HCT-116,2.501581
VX-11e_SW900,3.006373
Gefitinib_BxPC-3,3.275542
Venetoclax_GCIY,2.366336
Dactolisib_SK-LMS-1,-1.738831
Dabrafenib_NCI-H650,5.136641
Dinaciclib_NOMO-1,-3.864577
Savolitinib_NCI-H1355,4.190873
AGI-6780_NCI-H1651,3.003014
IWP-2_HCC1500,2.830761
VE-822_SK-LMS-1,4.58266
PRT062607_NCI-H3118,2.531564
Trametinib_C-4-I,-0.298087
MK-2206_HCC-78,2.100668
Dabrafenib_SISO,5.181132
SCH772984_FADU,2.259207
Ibrutinib_IM-9,4.148905
AMG-319_HuCCT1,3.482931
Alpelisib_IMR-5,3.938206
Irinotecan_SNU-C5,2.499117
Dasatinib_NCI-H520,0.996376
Picolinici-acid_HT55,3.657489
ML323_HT-1080,5.234812
YK-4-279_PC-14,1.790111
Cyclophosphamide_GA-10,4.088055
AMG-319_KGN,4.537314
Erlotinib_DOK,-1.430074
5-Fluorouracil_HCC1395,5.841372
Nutlin-3a (-)_OSC-20,6.177961
Wnt-C59_TE-4,4.395834
Picolinici-acid_KELLY,3.621588
WEHI-539_RT-112,4.260958
Gefitinib_SW620,5.257896
Cediranib_CAL-29,1.570703
P22077_OVCAR-4,5.154447
Irinotecan_NCI-H2452,2.276824
P22077_FLO-1,5.56622
PRT062607_HCC-366,2.621598
PLX-4720_LN-18,3.198559
Cyclophosphamide_KALS-1,5.724828
Sabutoclax_CAL-62,0.658454
Epirubicin_RC-K8,-2.90627
GSK2578215A_HSC-4,5.405871
VE-822_LN-18,2.860329
PD0325901_SK-MEL-5,-1.673743
Entospletinib_NCI-H2228,4.038074
Trametinib_PC-3_[JPC-3],1.102071
Sapitinib_NCI-H524,4.45233
Taselisib_TE-8,1.60117
MK-8776_KMRC-1,4.988718
BIBR-1532_KOPN-8,2.881817
Erlotinib_KP-1N,3.166141
Daporinad_KYSE-450,-5.082238
VE-822_ES6,3.488653
P22077_COLO-320-HSR,2.306964
Uprosertib_NEC8,1.594012
PCI-34051_SK-MES-1,4.114115
P22077_NCI-H64,3.102802
Gemcitabine_KINGS-1,3.189342
Trametinib_ACHN,0.00653
Cediranib_SAT,2.231839
Vinblastine_SK-GT-4,-2.390289
LJI308_SNU-182,5.737151
Osimertinib_KCL-22,2.013927
PRIMA-1MET_KU-19-19,5.400055
GSK2606414_DMS-273,3.223305
Foretinib_MEL-JUSO,2.932304
SCH772984_DG-75,3.593391
Lapatinib_H4,3.327036
OTX015_5637,2.864739
Pictilisib_AGS,-0.222049
Alpelisib_K5,1.643677
Entinostat_MDA-MB-330,0.766764
Alpelisib_CW-2,3.094222
Dactolisib_HLE,-0.777268
GNE-317_KYM-1,-0.385445
SCH772984_NCI-H847,4.139643
Olaparib_KY821,3.83041
Sorafenib_TC-YIK,1.452892
MK-1775_HOP-62,1.564874
UMI-77_MDA-MB-453,1.968796
Paclitaxel_ATN-1,-5.432212
Olaparib_PEO1,6.046139
AZD7762_MDA-MB-330,2.428825
Entospletinib_A3-KAW,1.728225
Fulvestrant_SK-MEL-1,3.918557
Lapatinib_HCC1419,1.293223
OTX015_OE33,1.698569
GSK2606414_SW756,5.572521
VE-822_SK-MM-2,0.444405
Dabrafenib_MV-4-11,1.568892
AZD3759_Hs-445,2.113883
Dinaciclib_KP-N-YN,2.242441
Cediranib_KLE,3.029717
AZD7762_NCI-H2405,2.359416
EPZ004777_LS-513,5.671422
Nilotinib_NKM-1,1.067289
AZD8186_MFE-296,5.073619
Telomerase Inhibitor IX_A4-Fuk,-1.039109
PLX-4720_MONO-MAC-6,0.393388
LY2109761_SW13,4.965389
Paclitaxel_SW756,1.604452
PRIMA-1MET_EFO-21,8.600517
Sapitinib_IGR-37,5.048853
Taselisib_5637,1.822476
PD0325901_TUR,0.24332
AZD8186_NCI-H23,4.039821
Sorafenib_Jurkat,1.537386
GSK2606414_SU-DHL-5,3.529431
Osimertinib_SNU-423,2.942034
ML323_A253,4.26584
EPZ5676_HCC70,5.078014
Alisertib_8-MG-BA,1.00401
ABT737_SW620,3.510925
SCH772984_NCI-H2052,3.873721
AZD7762_U-2-OS,-0.897937
GNE-317_EW-3,-0.022632
EPZ5676_A172,5.729355
Cytarabine_TE-4,2.072986
BMS-345541_NCI-H1048,3.485241
Entinostat_ALL-SIL,-0.536184
GSK2606414_L-540,3.010856
LJI308_HLE,5.224913
Cyclophosphamide_VAL,4.034363
MK-8776_MCF7,5.317658
AZD5582_BALL-1,1.760728
Ruxolitinib_EW-18,3.392427
WEHI-539_M14,3.780143
Temozolomide_ES8,5.232891
Cediranib_SUIT-2,3.979672
Erlotinib_TC-71,2.268409
AZD3759_HD-MY-Z,4.711477
Crizotinib_HeLa,3.428774
GSK1904529A_MSTO-211H,2.984527
PD173074_MS-1,3.411377
OF-1_NCI-H1975,4.57825
Camptothecin_NB(TU)1-10,-3.010637
Pevonedistat_NCI-H526,-1.97258
OF-1_SNU-61,5.339552
I-BRD9_ES7,3.35958
Venetoclax_TGBC24TKB,2.197064
MK-2206_RH-41,0.720296
Pyridostatin_HSC-3,3.494591
Obatoclax Mesylate_NCI-H2595,3.227286
Pictilisib_HuH-7,2.799112
Picolinici-acid_JHH-6,5.845469
Nilotinib_KLE,5.583705
Docetaxel_SK-GT-2,-6.250934
AZD7762_CL-40,1.216798
Wee1 Inhibitor_MSTO-211H,1.442017
GNE-317_LB831-BLC,0.925198
Erlotinib_SK-MEL-2,3.043751
Alpelisib_QGP-1,6.320235
Leflunomide_NCI-H2591,5.548385
PD0325901_COLO-679,-3.63345
BMS-345541_VAL,1.855246
BIBR-1532_TE-5,5.41286
Pyridostatin_DEL,2.052958
Crizotinib_NCI-H2810,3.516542
PD173074_NCI-H1963,4.471666
BI-2536_BT-20,2.505063
P22077_PA-TU-8988T,4.400519
Paclitaxel_KMRC-1,0.16673
AZD8186_SW48,1.436824
GSK1904529A_CW-2,4.634655
Gefitinib_HCC1954,3.3755
Venetoclax_NCI-H727,3.701295
AZD7762_ES7,-1.332333
Lapatinib_BICR78,2.443777
PD173074_NCI-H1755,2.718753
Camptothecin_ST486,-3.65084
Irinotecan_HCC1395,2.490441
LY2109761_EW-7,4.830606
Trametinib_ESO26,1.318834
PD173074_MEG-01,3.53401
GSK1904529A_TC-YIK,3.259466
Linsitinib_BT-483,7.097372
Paclitaxel_SK-N-AS,-3.100319
AGI-6780_MDA-MB-453,2.867057
Cytarabine_SW948,2.147987
Alisertib_JHH-4,1.911875
WEHI-539_CCRF-CEM,-2.350104
Lapatinib_CAL-85-1,3.05781
EPZ5676_HeLa,4.481999
Irinotecan_FLO-1,3.576547
ML323_RH-1,3.900144
Telomerase Inhibitor IX_Mo-T,0.47968
GSK1904529A_SK-MEL-5,4.89911
Osimertinib_NCI-H1869,0.053524
Dabrafenib_NCI-H1435,3.244245
AZ960_PC-14,1.755237
Paclitaxel_SK-GT-2,-4.960678
Obatoclax Mesylate_RXF393,1.580995
AZD8055_CAL-85-1,-0.259672
5-Fluorouracil_CL-11,7.560484
PRT062607_CAL-62,4.858873
Dactolisib_RERF-LC-KJ,-1.312074
Dactolisib_SW837,-0.40522
CZC24832_KY821,3.474122
Daporinad_ME-1,-4.58392
Pyridostatin_A549,1.468293
Afatinib_ME-180,0.388264
ABT737_HCC-827,4.361368
AZD7762_OCI-AML3,-0.664853
Olaparib_CAL-148,4.28079
Sabutoclax_CAL-33,-1.251673
Foretinib_IA-LM,2.577824
AZD8186_SNG-M,4.203592
Uprosertib_SIMA,4.202498
PD173074_ONS-76,4.507124
PRIMA-1MET_EW-3,3.365815
Nutlin-3a (-)_U-87-MG,3.275865
IWP-2_JHU-022,4.277661
Taselisib_KNS-62,2.950248
Afatinib_LS-411N,1.556601
Camptothecin_HCC1569,0.104913
I-BRD9_NCI-H1563,4.352195
Camptothecin_PSN1,-3.132673
MIRA-1_MHH-CALL-2,1.910372
WIKI4_GR-ST,3.651031
Wee1 Inhibitor_Caov-4,1.358833
PLX-4720_CESS,2.714699
I-BRD9_IM-9,2.296919
GSK591_AM-38,4.389846
LCL161_CHL-1,4.424376
GSK2606414_NCI-H226,6.676879
LCL161_CL-34,5.958747
EPZ5676_U-698-M,3.955149
IWP-2_EKVX,3.932731
ABT737_VA-ES-BJ,5.390796
Wnt-C59_TUR,2.273397
Leflunomide_DOV13,4.572247
Cytarabine_MS-1,2.614038
Alisertib_PA-1,-1.571215
I-BRD9_RCC-JW,4.450348
GSK343_MCF7,3.143038
PD0325901_LK-2,1.530413
NVP-ADW742_COLO-829,2.760825
OF-1_QGP-1,6.370348
I-BRD9_CL-40,4.761723
Entinostat_CML-T1,0.36881
PD173074_T-T,3.376585
Nilotinib_HH,3.992116
PRIMA-1MET_SK-N-DZ,2.131657
Erlotinib_H-EMC-SS,4.765865
LCL161_PCI-4B,5.244329
AZD4547_CHP-134,3.527412
GSK1904529A_KS-1,5.599831
Paclitaxel_NCI-H810,-2.84583
Linsitinib_NCI-H2029,3.460833
Sapitinib_GP5d,2.607261
AZD3759_MONO-MAC-6,2.065181
AZD5582_LN-18,1.932492
Vorinostat_YT,0.668415
Taselisib_MS-1,1.603917
MIRA-1_PANC-10-05,6.716767
Vorinostat_PANC-04-03,4.205905
Pevonedistat_C2BBe1,2.700938
Leflunomide_OVMIU,6.224255
AZD8186_DAN-G,2.623322
Vorinostat_NCI-H209,-0.653112
Trametinib_RS4-11,1.186001
Dinaciclib_CML-T1,-3.839535
KRAS (G12C) Inhibitor-12_OAW-42,5.01357
BMS-345541_SK-LU-1,6.232854
NVP-ADW742_U-698-M,1.800496
AZD4547_BE-13,2.511603
IWP-2_TOV-112D,2.785551
Ruxolitinib_NCI-H28,6.754527
I-BRD9_NCI-H841,4.999468
AZD8186_RKN,3.852432
PLX-4720_SNG-M,2.800304
PRT062607_A172,4.812438
BIBR-1532_HCT-15,4.428253
Wee1 Inhibitor_MDA-MB-415,3.258958
VE-822_RCC10RGB,6.366597
Sepantronium bromide_WM-115,-3.421731
Alpelisib_HuTu-80,2.376841
VX-11e_RT-112,2.247554
Temozolomide_OE21,5.977072
IWP-2_KS-1,3.265544
PRIMA-1MET_HD-MY-Z,6.814636
Savolitinib_CA46,1.639248
MG-132_MOG-G-CCM,-2.372355
Ibrutinib_LU-135,4.553284
Cisplatin_OV-56,3.948662
Tamoxifen_SNU-175,3.840443
Ipatasertib_SJSA-1,2.815297
Pyridostatin_HCC1187,4.454256
GNE-317_LN-405,3.209406
PD0325901_NCI-H1963,1.424239
GSK591_OAW-42,4.979643
Wnt-C59_SNU-1,3.352069
LCL161_SW1088,5.704415
PFI3_NB(TU)1-10,5.152732
PD0325901_BICR10,0.937301
AZD4547_CAPAN-2,5.755625
WEHI-539_EMC-BAC-2,3.292261
SCH772984_COR-L88,4.809355
VE821_U-266,4.007486
Dasatinib_LNZTA3WT4,2.112166
Vinblastine_MFE-319,-4.609333
Entinostat_UACC-893,1.666068
Trametinib_SK-GT-2,-0.481311
P22077_SNU-61,5.515856
Cytarabine_Mewo,4.673258
GSK2578215A_OVCAR-5,5.715669
MK-8776_NCI-H441,7.001864
AZD7762_HSC-3,-0.375785
Obatoclax Mesylate_RCC-JW,0.247655
EPZ004777_NCI-H64,5.7879
Temozolomide_RC-K8,5.133567
Erlotinib_EW-24,3.842968
SCH772984_5637,2.229329
GSK343_HCT-15,2.662945
EPZ5676_KARPAS-45,3.712731
Venetoclax_SW48,1.970922
Camptothecin_DMS-79,-4.347583
LY2109761_SCC-15,5.61856
UMI-77_MEL-JUSO,3.181466
OF-1_NB13,3.947697
Foretinib_CS1,-0.106651
OTX015_ZR-75-30,6.472571
OTX015_MOLP-8,-0.470643
Pevonedistat_KYSE-220,2.329827
I-BET-762_MS-1,1.042484
AMG-319_HeLa,4.882414
Oxaliplatin_8305C,5.831282
PD0325901_COR-L32,0.575765
PFI3_MDA-MB-453,4.771918
AZD7762_TGW,-0.068046
MK-8776_JJN-3,1.807537
AZ960_SUIT-2,6.275065
I-BET-762_IST-SL2,-0.224104
PCI-34051_647-V,4.71891
Niraparib_NCI-H209,-0.186848
PLX-4720_SK-LU-1,4.128754
Ruxolitinib_OSC-20,5.206642
ML323_NCI-H2405,7.842978
AZD4547_KM-H2,1.758667
Dabrafenib_CL-40,5.220189
EPZ004777_NCI-H1650,7.787509
Camptothecin_K5,-2.508788
MK-8776_A204,2.951874
Dabrafenib_NCI-H2009,5.420158
MK-8776_RPMI-8226,2.575118
PRT062607_SW1710,3.886788
Dinaciclib_KYSE-450,-3.677925
Entinostat_SW982,3.015066
GSK343_ASH-3,2.072508
Nilotinib_VA-ES-BJ,5.053474
LCL161_SUP-T1,5.306215
I-BET-762_SK-GT-4,4.169346
MG-132_NCI-H1623,1.629989
EPZ5676_SR,3.950099
WEHI-539_MOLM-13,2.619696
Olaparib_CS1,3.756704
Oxaliplatin_DK-MG,6.179335
Sabutoclax_H9,-1.39619
Sabutoclax_NCI-H2818,0.621183
5-Fluorouracil_SNU-C2B,4.336036
MK-2206_EGI-1,6.558765
GSK2578215A_DAN-G,5.21039
Osimertinib_VMRC-RCZ,4.022112
WZ4003_SNU-407,5.029344
LY2109761_PC-14,5.584421
Oxaliplatin_DU-145,6.101455
GNE-317_P30-OHK,-0.171003
Wee1 Inhibitor_8305C,2.320581
MIRA-1_NUGC-3,5.958096
Afatinib_HT55,0.876162
SCH772984_SNU-175,0.223826
Dasatinib_8505C,0.887491
Sapitinib_CAL-39,-2.115179
GDC0810_SN12C,6.025332
MK-8776_AsPC-1,3.319573
MK-2206_SNU-81,3.004942
GSK2606414_RCM-1,3.96869
Entinostat_NB14,-0.588627
Docetaxel_ES1,-6.854922
Uprosertib_HCC1954,2.29347
GSK343_NCI-H2461,3.973885
Navitoclax_NCI-H2461,4.766507
AZD4547_U-118-MG,2.871111
Picolinici-acid_SW756,6.850151
Afuresertib_ARH-77,1.315431
Wnt-C59_GA-10,2.843647
Leflunomide_CAL-51,4.816843
VE821_SW684,6.857901
PRT062607_NCI-H2731,3.358211
AGI-6780_NCI-H661,5.902911
EPZ004777_C-33-A,4.863741
Taselisib_BL-41,2.870373
WEHI-539_EW-18,2.022118
Obatoclax Mesylate_HuTu-80,-0.398996
AZ960_NUGC-3,1.552809
AGI-5198_HCC1428,6.854596
Foretinib_SW1088,-0.299237
VE-822_NCI-H1876,3.944178
EPZ004777_CAL-54,5.299376
Taselisib_HA7-RCC,2.776238
WZ4003_OSC-20,6.027217
GSK591_SK-N-FI,5.066393
Docetaxel_SW872,-3.874147
Epirubicin_JSC-1,-4.29558
Camptothecin_REH,-4.267182
Uprosertib_huH-1,3.737864
Savolitinib_SK-HEP-1,2.937599
Erlotinib_SNU-423,3.673036
P22077_NCI-H1694,1.900101
Pyridostatin_EFM-192A,4.348396
GSK2606414_MKN28,3.960074
IWP-2_KASUMI-1,2.332896
Palbociclib_NCI-H345,5.402762
Pevonedistat_NCI-H1341,1.023046
GSK1904529A_CAPAN-2,6.292486
Vorinostat_SKN-3,1.612146
BMS-345541_NCI-H1793,5.228437
GSK2606414_OSC-20,4.427562
Entinostat_MDA-MB-436,4.026086
Taselisib_TYK-nu,3.472839
PRT062607_IST-MES1,3.078088
Cytarabine_MDA-MB-157,3.765106
Niraparib_NCI-H250,6.308983
Bortezomib_SNU-407,-5.297462
WZ4003_NCI-H526,3.011709
Linsitinib_KYSE-270,5.23593
Olaparib_HCC1500,4.465861
BMS-345541_NCI-H441,7.683826
Pictilisib_G-401,-0.014803
MN-64_ACHN,4.72868
YK-4-279_LK-2,1.397078
Wee1 Inhibitor_ME-180,2.82003
AGI-6780_NY,5.136246
Linsitinib_FLO-1,3.346863
Docetaxel_HOS,-5.845177
Nutlin-3a (-)_CHP-134,0.731646
AMG-319_NCI-H747,5.945276
Daporinad_DMS-114,-6.659252
Vorinostat_KP-3,3.56619
Olaparib_SW1990,5.214007
Entinostat_HuO-3N1,5.063079
Navitoclax_NCI-H1838,2.724454
AZD6738_J82,4.87342
Nilotinib_ALL-PO,1.000871
