,Drug_ID,Cell Line_ID,Y
86438,Pyridostatin,PANC-10-05,4.77091
86439,Pyridostatin,RL95-2,2.291344
86440,Pyridostatin,RO82-W-1,6.294872
86441,Pyridostatin,SiHa,2.977169
86442,Pyridostatin,SKG-IIIa,3.299099
86443,Pyridostatin,TT,4.614018
86444,Pyridostatin,TE-9,2.444904
86445,Pyridostatin,TE-6,3.878506
86446,Pyridostatin,TC-YIK,2.319282
86447,Pyridostatin,YT,2.433376
86448,Pyridostatin,BT-474,5.383817
86449,Pyridostatin,OAW-28,4.554694
86450,Pyridostatin,LCLC-97TM1,5.332353
86451,Pyridostatin,D-263MG,2.65721
86452,Pyridostatin,D-392MG,2.99447
86453,Pyridostatin,CAMA-1,3.322107
86454,Pyridostatin,Caov-4,3.676484
86455,Pyridostatin,BT-483,5.671247
86456,Pyridostatin,M059J,2.620511
86457,Pyridostatin,HAL-01,2.261694
86458,Pyridostatin,ES8,1.626125
86459,Pyridostatin,ES4,2.533617
86460,Pyridostatin,ES6,2.560568
86461,Pyridostatin,ES1,1.835023
86462,Pyridostatin,EW-7,2.02994
86463,Pyridostatin,EW-3,2.081569
86464,Pyridostatin,EW-1,2.568112
86465,Pyridostatin,EW-18,2.517447
86466,Pyridostatin,EW-16,2.039088
86467,Pyridostatin,EW-22,1.932931
86468,Pyridostatin,EW-24,3.497179
86469,Pyridostatin,NB10,3.22692
86470,Pyridostatin,NB12,2.527385
86471,Pyridostatin,NB7,4.186565
86472,Pyridostatin,NB13,2.032248
86473,Pyridostatin,NB14,2.476554
86474,Pyridostatin,NB1,3.013979
86475,Pyridostatin,RH-1,1.660399
86476,Pyridostatin,Jurkat,3.079189
86477,Pyridostatin,LS-180,3.912348
86478,Pyridostatin,BICR22,3.420272
86479,Pyridostatin,BICR78,3.737262
86480,Pyridostatin,CCK-81,4.867971
86481,Pyridostatin,CL-40,4.507453
86482,Pyridostatin,EN,3.837742
86483,Pyridostatin,ES-2,3.133421
86484,Pyridostatin,FU-OV-1,5.377616
86485,Pyridostatin,NCI-H2591,7.041507
86486,Pyridostatin,NCI-H2595,5.292916
86487,Pyridostatin,NCI-H2731,2.685017
86488,Pyridostatin,NCI-H3118,3.338124
86489,Pyridostatin,NCI-H513,5.016998
86490,Pyridostatin,HARA,1.348239
86491,Pyridostatin,HCC-15,2.344573
86492,Pyridostatin,HCC-44,3.295074
86493,Pyridostatin,HCC-827,3.298832
86494,Pyridostatin,Hs-633T,3.021954
86495,Pyridostatin,Hs-746T,2.860625
86496,Pyridostatin,IGR-37,3.726771
86497,Pyridostatin,IHH-4,3.456039
86498,Pyridostatin,IM-95,2.920539
86499,Pyridostatin,JHH-2,5.360009
86500,Pyridostatin,JHH-4,5.013425
86501,Pyridostatin,JHH-6,3.216122
86502,Pyridostatin,JHH-7,5.104428
86503,Pyridostatin,JHU-022,3.429804
86504,Pyridostatin,KYM-1,2.691085
86505,Pyridostatin,KYSE-220,2.423611
86506,Pyridostatin,LN-18,4.640257
86507,Pyridostatin,LN-229,4.559053
86508,Pyridostatin,MDA-MB-436,2.6363
86509,Pyridostatin,MFE-319,4.94318
86510,Pyridostatin,MS751,3.284617
86511,Pyridostatin,NB(TU)1-10,2.554615
86512,Pyridostatin,NCI-H1869,5.094082
86513,Pyridostatin,NCI-H1915,4.712675
86514,Pyridostatin,NCI-H1944,3.278181
86515,Pyridostatin,NCI-H196,3.893773
86516,Pyridostatin,NCI-H2023,2.042722
86517,Pyridostatin,NCI-H211,1.507591
86518,Pyridostatin,NCI-H3122,4.113588
86519,Pyridostatin,NCI-H841,2.637387
86520,Pyridostatin,NCI-H847,1.746869
86521,Pyridostatin,OSC-20,3.578636
86522,Pyridostatin,OV-90,4.385015
86523,Pyridostatin,OVISE,4.320639
86524,Pyridostatin,OVKATE,5.823665
86525,Pyridostatin,OVMIU,4.417423
86526,Pyridostatin,PA-TU-8988T,2.853321
86527,Pyridostatin,PC-3_[JPC-3],3.895416
86528,Pyridostatin,PL18,3.868388
86529,Pyridostatin,RERF-GC-1B,3.973355
86530,Pyridostatin,RH-41,2.758007
86531,Pyridostatin,SISO,4.506538
86532,Pyridostatin,SKN,2.465842
86533,Pyridostatin,SNU-182,3.248631
86534,Pyridostatin,SNU-398,2.743039
86535,Pyridostatin,SU8686,6.316002
86536,Pyridostatin,SUIT-2,5.946654
86537,Pyridostatin,TC-71,2.859863
86538,Pyridostatin,TOV-21G,3.119417
86539,Pyridostatin,TT2609-C02,6.587552
86540,Pyridostatin,WM278,4.352929
86541,Pyridostatin,SUP-B15,2.567737
86542,Pyridostatin,OCI-AML3,2.385577
86543,Pyridostatin,ASH-3,3.341553
86544,Pyridostatin,BICR10,2.769214
86545,Pyridostatin,CAL-29,4.492715
86546,Pyridostatin,CAL-78,1.78592
86547,Pyridostatin,CL-11,6.929652
86548,Pyridostatin,CS1,3.382195
86549,Pyridostatin,DAN-G,2.719774
86550,Pyridostatin,EFM-192A,4.348396
86551,Pyridostatin,FU97,3.76517
86552,Pyridostatin,G-292-Clone-A141B1,3.608719
86553,Pyridostatin,NCI-H2369,3.887778
86554,Pyridostatin,NCI-H2373,4.463929
86555,Pyridostatin,NCI-H2461,2.580399
86556,Pyridostatin,NCI-H2722,5.487383
86557,Pyridostatin,NCI-H2795,1.811711
86558,Pyridostatin,NCI-H2818,4.794292
86559,Pyridostatin,HCC1428,5.708117
86560,Pyridostatin,HCC-78,2.938376
86561,Pyridostatin,HDQ-P1,4.532374
86562,Pyridostatin,ALL-SIL,3.026039
86563,Pyridostatin,AMO-1,2.678065
86564,Pyridostatin,DND-41,1.771954
86565,Pyridostatin,EJM,1.988484
86566,Pyridostatin,HeLa,3.7536
86567,Pyridostatin,HPAC,5.941097
86568,Pyridostatin,Hs-766T,2.310708
86569,Pyridostatin,huH-1,5.673521
86570,Pyridostatin,JHH-1,4.551347
86571,Pyridostatin,JIMT-1,3.789407
86572,Pyridostatin,KMRC-1,5.079119
86573,Pyridostatin,KMRC-20,2.855953
86574,Pyridostatin,KP-1N,3.87196
86575,Pyridostatin,KP-2,2.923669
86576,Pyridostatin,KP-3,5.428921
86577,Pyridostatin,KYSE-50,3.883746
86578,Pyridostatin,LC-1-sq,3.915584
86579,Pyridostatin,LOU-NH91,1.976911
86580,Pyridostatin,NCI-H1435,3.470127
86581,Pyridostatin,NCI-H1568,5.89924
86582,Pyridostatin,NCI-H1688,3.597459
86583,Pyridostatin,NCI-H1781,3.830779
86584,Pyridostatin,NUGC-4,5.955906
86585,Pyridostatin,OCUM-1,5.242006
86586,Pyridostatin,OE21,2.790354
86587,Pyridostatin,OVTOKO,5.447538
86588,Pyridostatin,PANC-02-03,3.800599
86589,Pyridostatin,PANC-04-03,6.358607
86590,Pyridostatin,PA-TU-8902,4.986749
86591,Pyridostatin,PCI-30,2.935084
86592,Pyridostatin,PL4,3.812274
86593,Pyridostatin,RERF-LC-KJ,3.671162
86594,Pyridostatin,RERF-LC-Sq1,2.644469
86595,Pyridostatin,RKN,5.385341
86596,Pyridostatin,SAT,3.965568
86597,Pyridostatin,SCC90,4.651683
86598,Pyridostatin,SKN-3,3.052678
86599,Pyridostatin,SW1271,3.825877
86600,Pyridostatin,T-T,2.279399
86601,Pyridostatin,TOV-112D,2.781701
86602,Pyridostatin,VCaP,3.667895
86603,Pyridostatin,WM1552C,3.808889
86604,Pyridostatin,WM35,4.384938
86605,Pyridostatin,WM793B,2.441399
86606,Pyridostatin,GA-10,1.480565
86607,Pyridostatin,GRANTA-519,5.793605
86608,Pyridostatin,CHSA8926,2.71643
86609,Pyridostatin,COR-L32,1.597262
86610,Pyridostatin,Hs-445,3.222134
86611,Pyridostatin,HSC-39,1.55972
86612,Pyridostatin,JJN-3,2.220083
86613,Pyridostatin,JSC-1,2.05281
86614,Pyridostatin,JURL-MK1,1.482288
86615,Pyridostatin,KARPAS-1106P,1.01204
86616,Pyridostatin,KARPAS-231,2.887442
86617,Pyridostatin,KARPAS-620,2.522046
86618,Pyridostatin,KCL-22,3.357331
86619,Pyridostatin,KOPN-8,2.114153
86620,Pyridostatin,L-1236,0.91579
86621,Pyridostatin,ME-1,4.599706
86622,Pyridostatin,MOLM-13,1.540207
86623,Pyridostatin,MOLP-8,1.726348
86624,Pyridostatin,NCI-H1341,3.653376
86625,Pyridostatin,NCI-H1876,0.750058
86626,Pyridostatin,NCI-H2066,5.993997
86627,Pyridostatin,OCI-AML5,1.532946
86628,Pyridostatin,OCI-M1,3.110924
86629,Pyridostatin,P32-ISH,2.248654
86630,Pyridostatin,PWR-1E,2.175974
86631,Pyridostatin,RC-K8,4.421893
86632,Pyridostatin,SLVL,3.032637
86633,Pyridostatin,SU-DHL-10,1.592258
86634,Pyridostatin,SU-DHL-5,0.72659
86635,Pyridostatin,SU-DHL-6,2.419138
86636,Pyridostatin,SU-DHL-8,2.866658
86637,Pyridostatin,SUP-HD1,3.267376
86638,Pyridostatin,SUP-M2,2.650408
86639,Pyridostatin,TK,3.445566
86640,Pyridostatin,VAL,1.693185
86641,Pyridostatin,WIL2-NS,2.111794
86642,Pyridostatin,WSU-DLCL2,1.483911
86643,Pyridostatin,DOV13,1.139709
86644,Pyridostatin,Hey,4.030315
86645,Pyridostatin,OV-56,5.382964
86646,Pyridostatin,OVCA420,6.241912
86647,Pyridostatin,PEO1,5.81708
86648,Pyridostatin,FLO-1,2.976488
86649,Pyridostatin,OACp4C,3.135339
86650,Pyridostatin,OACM5-1,4.944452
86651,Pyridostatin,SK-GT-2,3.280428
86652,Pyridostatin,SK-GT-4,4.455466
86653,Pyridostatin,ESO26,4.443256
86654,Pyridostatin,ESO51,2.742209
86655,Pyridostatin,KYAE-1,4.865866
86656,Pyridostatin,EMC-BAC-2,2.199256
86657,Pyridostatin,TE-4,4.666405
86658,Pyridostatin,RCC-JW,2.581839
86659,Pyridostatin,MM1S,2.235429
86660,Pyridostatin,SNU-175,2.75072
86661,Pyridostatin,SNU-C5,2.978388
86662,AMG-319,MC-CAR,4.465872
86663,AMG-319,PFSK-1,4.013293
86664,AMG-319,A673,4.804032
86665,AMG-319,ES7,3.391334
86666,AMG-319,EW-11,4.406734
86667,AMG-319,SK-ES-1,4.207138
86668,AMG-319,COLO-829,7.002176
86669,AMG-319,5637,4.969635
86670,AMG-319,RT4,5.11803
86671,AMG-319,SW780,5.803151
86672,AMG-319,TCCSUP,6.047929
86673,AMG-319,C-33-A,5.147681
86674,AMG-319,C-4-I,3.216181
86675,AMG-319,ME-180,5.732518
86676,AMG-319,42-MG-BA,5.247738
86677,AMG-319,8-MG-BA,4.948148
86678,AMG-319,A172,5.308898
86679,AMG-319,GB-1,5.883798
86680,AMG-319,T98G,3.797816
86681,AMG-319,U-118-MG,5.223398
86682,AMG-319,U-87-MG,4.756233
86683,AMG-319,NCI-H720,4.208008
86684,AMG-319,Calu-3,6.338333
86685,AMG-319,COR-L23,4.846231
86686,AMG-319,LK-2,5.845147
86687,AMG-319,NCI-H1623,5.489771
86688,AMG-319,NCI-H1648,4.942347
86689,AMG-319,NCI-H1650,5.385548
86690,AMG-319,NCI-H1693,6.486298
86691,AMG-319,NCI-H1838,6.987173
86692,AMG-319,NCI-H2085,4.47704
86693,AMG-319,NCI-H2170,4.144812
86694,AMG-319,NCI-H2228,5.346161
86695,AMG-319,NCI-H2342,6.032441
86696,AMG-319,NCI-H2347,6.847328
86697,AMG-319,NCI-H2405,7.213059
86698,AMG-319,NCI-H661,5.950828
86699,AMG-319,COR-L311,4.442684
86700,AMG-319,DMS-114,4.677462
86701,AMG-319,DMS-273,3.355168
86702,AMG-319,NCI-H1048,4.837106
86703,AMG-319,NCI-H1092,4.610229
86704,AMG-319,NCI-H1417,4.533769
86705,AMG-319,NCI-H2029,5.469071
86706,AMG-319,NCI-H209,4.957723
86707,AMG-319,NCI-H2141,4.923346
86708,AMG-319,NCI-H345,5.154415
86709,AMG-319,NCI-H446,3.36947
86710,AMG-319,NCI-H526,5.230447
86711,AMG-319,NCI-H64,5.372788
86712,AMG-319,NCI-H69,3.881157
86713,AMG-319,NCI-H82,3.60544
86714,AMG-319,NCI-H2052,6.258646
86715,AMG-319,SK-N-DZ,4.92669
86716,AMG-319,SK-N-FI,5.373052
86717,AMG-319,VA-ES-BJ,5.592219
86718,AMG-319,VMRC-LCD,5.707333
86719,AMG-319,LU-139,4.229656
86720,AMG-319,SBC-5,4.462424
86721,AMG-319,LU-135,4.750406
86722,AMG-319,SK-N-SH,5.162362
86723,AMG-319,NCI-H2122,4.768226
86724,AMG-319,NCI-H650,5.297437
86725,AMG-319,NCI-H929,3.093011
86726,AMG-319,SK-N-AS,5.6863
86727,AMG-319,NCI-H1299,4.717165
86728,AMG-319,NCI-H2087,5.206336
86729,AMG-319,UM-UC-3,4.768887
86730,AMG-319,SW756,6.937144
86731,AMG-319,NCI-H727,6.066687
86732,AMG-319,Calu-6,5.96238
86733,AMG-319,LU-65,5.424836
86734,AMG-319,NCI-H1355,5.514125
86735,AMG-319,NCI-H1792,4.532568
86736,AMG-319,HPAF-II,5.940236
86737,AMG-319,MIA-PaCa-2,3.863977
86738,AMG-319,SHP-77,4.107492
86739,AMG-319,NCI-H2009,5.456654
86740,AMG-319,SW1573,7.026735
86741,AMG-319,SW900,6.621829
86742,AMG-319,TE-5,6.057901
86743,AMG-319,HCC1954,5.066264
86744,AMG-319,HCC1143,4.86676
86745,AMG-319,HCC1187,5.327766
86746,AMG-319,HCC1395,2.830156
86747,AMG-319,HCC1599,5.090381
86748,AMG-319,HCC1937,5.50235
86749,AMG-319,HCC2157,4.333926
86750,AMG-319,HCC38,5.309598
86751,AMG-319,BB49-HNC,4.9273
86752,AMG-319,Ca9-22,5.27534
86753,AMG-319,CADO-ES1,3.995211
86754,AMG-319,CAL-33,5.414663
86755,AMG-319,CPC-N,4.302535
86756,AMG-319,CTV-1,3.241211
86757,AMG-319,DSH1,4.846559
86758,AMG-319,EBC-1,4.546736
86759,AMG-319,EC-GI-10,5.187372
86760,AMG-319,EPLC-272H,5.458471
86761,AMG-319,HO-1-u-1,4.061969
86762,AMG-319,HSC-2,4.307069
86763,AMG-319,IM-9,4.044096
86764,AMG-319,IST-SL2,4.756282
86765,AMG-319,J82,6.826399
86766,AMG-319,KNS-62,4.861697
86767,AMG-319,KP-4,4.041671
86768,AMG-319,KYSE-140,5.101951
86769,AMG-319,KYSE-410,6.136766
86770,AMG-319,KYSE-520,6.306443
86771,AMG-319,KYSE-70,6.606668
86772,AMG-319,LB771-HNC,4.494246
86773,AMG-319,LB831-BLC,3.528526
86774,AMG-319,LB996-RCC,4.776209
86775,AMG-319,LCLC-103H,5.082622
86776,AMG-319,LU-165,6.414626
86777,AMG-319,LXF-289,3.794628
86778,AMG-319,MS-1,4.568486
86779,AMG-319,NCI-H1563,4.46123
86780,AMG-319,NCI-H835,4.831505
86781,AMG-319,PC-14,6.110047
86782,AMG-319,SBC-3,4.801233
86783,AMG-319,SK-MM-2,4.527966
86784,AMG-319,TE-15,5.507871
86785,AMG-319,U-266,4.41349
86786,AMG-319,BE2-M17,4.16842
86787,AMG-319,KELLY,4.371716
86788,AMG-319,SIMA,4.067402
86789,AMG-319,TE-1,5.859608
86790,AMG-319,TE-8,4.477497
86791,AMG-319,CAPAN-1,5.681807
86792,AMG-319,OVCAR-3,4.083152
86793,AMG-319,PC-3,5.569187
86794,AMG-319,DU-145,5.967969
86795,AMG-319,HCT-116,4.424547
86796,AMG-319,HCT-15,5.177766
86797,AMG-319,HL-60,3.706029
86798,AMG-319,HT-29,6.314277
86799,AMG-319,K-562,4.256479
86800,AMG-319,NCI-H226,7.280178
86801,AMG-319,NCI-H23,5.270184
86802,AMG-319,NCI-H522,5.560449
86803,AMG-319,T47D,4.73666
86804,AMG-319,MCF7,5.383391
86805,AMG-319,786-0,4.403076
86806,AMG-319,A498,4.193223
86807,AMG-319,A549,5.0836
86808,AMG-319,ACHN,4.079368
86809,AMG-319,BT-549,5.104457
86810,AMG-319,CCRF-CEM,3.108771
86811,AMG-319,SK-MEL-2,4.879079
86812,AMG-319,Hs-578-T,4.539966
86813,AMG-319,MOLT-4,4.647423
86814,AMG-319,SK-OV-3,6.637748
86815,AMG-319,MDA-MB-231,4.927632
86816,AMG-319,COLO-205,5.755119
86817,AMG-319,SW620,6.78967
86818,AMG-319,RPMI-8226,4.145898
86819,AMG-319,SR,2.459476
86820,AMG-319,NCI-H322M,5.539261
86821,AMG-319,IGROV-1,4.187257
86822,AMG-319,OVCAR-5,5.417775
86823,AMG-319,HCC2998,4.725866
86824,AMG-319,HOP-62,5.802327
86825,AMG-319,HOP-92,6.107762
86826,AMG-319,LOXIMVI,5.120348
86827,AMG-319,M14,4.929799
86828,AMG-319,UACC-62,3.66489
86829,AMG-319,UACC-257,5.465061
86830,AMG-319,SN12C,5.554876
86831,AMG-319,TK10,6.583799
86832,AMG-319,U251,5.800581
86833,AMG-319,SF539,3.585666
86834,AMG-319,SF268,3.904115
86835,AMG-319,KM12,5.190722
86836,AMG-319,OVCAR-4,5.994377
86837,AMG-319,OVCAR-8,3.951145
86838,AMG-319,BxPC-3,5.076595
86839,AMG-319,BHT-101,4.88495
86840,AMG-319,Becker,4.695602
86841,AMG-319,BE-13,4.043633
86842,AMG-319,ARH-77,1.043917
86843,AMG-319,AGS,4.739142
86844,AMG-319,A2058,3.740116
86845,AMG-319,A375,5.39233
86846,AMG-319,A253,4.984324
86847,AMG-319,8305C,4.329893
86848,AMG-319,647-V,5.374548
86849,AMG-319,639-V,4.519618
86850,AMG-319,697,2.491233
86851,AMG-319,BT-20,4.967632
86852,AMG-319,A2780,3.981208
86853,AMG-319,COR-L105,5.318583
86854,AMG-319,COR-L88,5.255511
86855,AMG-319,COLO-824,4.447979
86856,AMG-319,COLO-792,5.218141
86857,AMG-319,COLO-680N,6.864836
86858,AMG-319,COLO-679,5.104174
86859,AMG-319,CHP-212,5.426039
86860,AMG-319,CFPAC-1,4.872026
86861,AMG-319,Ca-Ski,4.881549
86862,AMG-319,CAL-120,7.513549
86863,AMG-319,CAL-72,5.531484
86864,AMG-319,CAL-62,4.39118
86865,AMG-319,C32,6.133878
86866,AMG-319,Daudi,2.775433
86867,AMG-319,DB,4.990392
86868,AMG-319,Daoy,3.915815
86869,AMG-319,D-283MED,3.229771
86870,AMG-319,DBTRG-05MG,6.68385
86871,AMG-319,DEL,2.769735
86872,AMG-319,Detroit562,4.498241
86873,AMG-319,DG-75,3.558113
86874,AMG-319,DK-MG,4.547664
86875,AMG-319,DoTc2-4510,5.053073
86876,AMG-319,DU-4475,3.309731
86877,AMG-319,EB2,2.174184
86878,AMG-319,EB-3,3.951181
86879,AMG-319,ECC10,3.392677
86880,AMG-319,EFM-19,4.604857
86881,AMG-319,EGI-1,7.086069
86882,AMG-319,EM-2,3.455297
86883,AMG-319,EoL-1-cell,1.131223
86884,AMG-319,ETK-1,5.551706
86885,AMG-319,EVSA-T,2.354421
86886,AMG-319,FADU,5.490538
86887,AMG-319,FTC-133,5.88662
86888,AMG-319,G-361,5.120332
86889,AMG-319,GAMG,4.75111
86890,AMG-319,GCIY,5.454429
86891,AMG-319,GDM-1,3.576734
86892,AMG-319,GI-ME-N,4.860934
86893,AMG-319,GOTO,5.2176
86894,AMG-319,GR-ST,3.336702
86895,AMG-319,GCT,4.894866
86896,AMG-319,ESS-1,3.970076
86897,AMG-319,H4,3.625071
86898,AMG-319,H9,3.136648
86899,AMG-319,HC-1,3.279903
86900,AMG-319,HCC1419,4.984114
86901,AMG-319,HCC1806,4.933436
86902,AMG-319,HCC70,3.203888
86903,AMG-319,HD-MY-Z,6.460879
86904,AMG-319,HEC-1,6.16622
86905,AMG-319,HGC-27,4.866767
86906,AMG-319,HH,3.839492
86907,AMG-319,HLE,4.954865
86908,AMG-319,HMV-II,5.946369
86909,AMG-319,HOS,4.140175
86910,AMG-319,HSC-3,4.750654
86911,AMG-319,HSC-4,4.238624
86912,AMG-319,HT-1080,5.358958
86913,AMG-319,HT-1197,6.353081
86914,AMG-319,HT-1376,5.985301
86915,AMG-319,HT-144,5.100786
86916,AMG-319,HT-3,5.131358
86917,AMG-319,HuCCT1,3.482931
86918,AMG-319,HuH-7,5.481382
86919,AMG-319,HuO9,5.040068
86920,AMG-319,IGR-1,5.185937
86921,AMG-319,IMR-5,3.651197
86922,AMG-319,IST-MEL1,3.664919
86923,AMG-319,IST-MES1,5.646229
86924,AMG-319,JVM-2,1.352497
86925,AMG-319,JVM-3,-0.325506
86926,AMG-319,KALS-1,3.878639
86927,AMG-319,KARPAS-45,3.489976
86928,AMG-319,KARPAS-299,3.948628
86929,AMG-319,KARPAS-422,2.321763
86930,AMG-319,KATOIII,5.694012
86931,AMG-319,KE-37,2.737187
86932,AMG-319,KG-1,4.841043
86933,AMG-319,KINGS-1,4.870989
86934,AMG-319,KMOE-2,4.313343
86935,AMG-319,KMS-12-BM,3.280725
86936,AMG-319,HuP-T3,6.420473
86937,AMG-319,HuP-T4,5.644101
86938,AMG-319,HT55,6.121072
86939,AMG-319,H-EMC-SS,5.396275
86940,AMG-319,GP5d,4.555005
86941,AMG-319,DMS-53,5.754357
86942,AMG-319,G-402,4.51809
86943,AMG-319,G-401,4.270686
86944,AMG-319,KY821,2.922181
86945,AMG-319,KU812,3.828661
86946,AMG-319,KU-19-19,4.691286
86947,AMG-319,KS-1,5.575737
86948,AMG-319,KP-N-YN,4.017363
86949,AMG-319,KYSE-150,5.268808
86950,AMG-319,KYSE-180,4.884812
86951,AMG-319,KYSE-270,4.404286
86952,AMG-319,KYSE-450,6.047654
86953,AMG-319,L-428,4.049523
86954,AMG-319,L-540,3.828782
86955,AMG-319,LAMA-84,3.146124
86956,AMG-319,LC4-1,3.261899
86957,AMG-319,LNCaP-Clone-FGC,1.470504
86958,AMG-319,LOUCY,2.635071
86959,AMG-319,LoVo,3.957413
86960,AMG-319,LS-123,3.783478
86961,AMG-319,LS-411N,4.924342
86962,AMG-319,LU-99A,5.59274
86963,AMG-319,MDA-MB-361,5.081731
86964,AMG-319,MDA-MB-453,5.018087
86965,AMG-319,MDA-MB-468,4.534414
86966,AMG-319,MEL-JUSO,4.957044
86967,AMG-319,MEG-01,4.816501
86968,AMG-319,MES-SA,5.022267
86969,AMG-319,Mewo,6.167198
86970,AMG-319,MFE-280,5.639472
86971,AMG-319,MFE-296,4.016551
86972,AMG-319,MG-63,5.060068
86973,AMG-319,MHH-CALL-2,3.461034
86974,AMG-319,MHH-PREB-1,4.459048
86975,AMG-319,MKN1,5.07726
86976,AMG-319,MKN28,5.757146
86977,AMG-319,ML-2,3.668876
86978,AMG-319,MLMA,2.252926
86979,AMG-319,MN-60,5.59478
86980,AMG-319,MOG-G-CCM,4.6449
86981,AMG-319,MOG-G-UVW,5.11429
86982,AMG-319,MOLT-13,3.728851
86983,AMG-319,MOLT-16,2.780435
86984,AMG-319,MONO-MAC-6,3.101489
86985,AMG-319,Mo-T,3.994489
86986,AMG-319,MPP-89,5.294936
86987,AMG-319,MRK-nu-1,4.070337
86988,AMG-319,MSTO-211H,3.504545
86989,AMG-319,MV-4-11,1.294889
86990,AMG-319,NALM-6,1.937285
86991,AMG-319,NAMALWA,4.185092
86992,AMG-319,NB69,5.239846
86993,AMG-319,NCCIT,4.750832
86994,AMG-319,NCI-H520,3.695206
86995,AMG-319,SNU-1,5.093708
86996,AMG-319,SNU-5,3.841104
86997,AMG-319,SNU-16,4.372558
86998,AMG-319,NH-12,5.324026
86999,AMG-319,NKM-1,1.237651
87000,AMG-319,NOMO-1,4.085043
87001,AMG-319,NTERA-2-cl-D1,4.918898
87002,AMG-319,NUGC-3,5.400888
87003,AMG-319,NCI-H747,5.945276
87004,AMG-319,NCI-H716,4.091541
87005,AMG-319,NCI-H596,4.375856
87006,AMG-319,NCI-H441,7.808014
87007,AMG-319,NCI-N87,5.786444
87008,AMG-319,NCI-H2452,5.307773
87009,AMG-319,NCI-H1793,6.572489
87010,AMG-319,NCI-H358,4.843495
87011,AMG-319,NCI-H1155,3.970319
87012,AMG-319,NCI-H28,6.675398
87013,AMG-319,NCI-H1581,4.919547
87014,AMG-319,NCI-H1573,5.168956
87015,AMG-319,NCI-H1666,5.967979
87016,AMG-319,NCI-H1703,4.811349
87017,AMG-319,NCI-H1755,3.459242
87018,AMG-319,NCI-H1993,5.32005
87019,AMG-319,NCI-H524,3.811915
87020,AMG-319,ONS-76,5.471807
87021,AMG-319,OPM-2,4.19875
87022,AMG-319,OS-RC-2,4.527573
87023,AMG-319,P12-ICHIKAWA,3.198099
87024,AMG-319,P30-OHK,3.244997
87025,AMG-319,P31-FUJ,3.651267
87026,AMG-319,PA-1,4.582085
87027,AMG-319,OCUB-M,4.243221
87028,AMG-319,OC-314,4.743165
87029,AMG-319,PF-382,4.056203
87030,AMG-319,Raji,3.46413
87031,AMG-319,RCM-1,6.712414
87032,AMG-319,RD,4.842581
87033,AMG-319,REH,3.183774
87034,AMG-319,RKO,4.292759
87035,AMG-319,RMG-I,6.892855
87036,AMG-319,RPMI-8402,2.121548
87037,AMG-319,RS4-11,2.704191
87038,AMG-319,RT-112,4.440504
87039,AMG-319,Saos-2,5.644755
87040,AMG-319,SAS,4.181893
87041,AMG-319,SCC-9,5.184048
87042,AMG-319,SH-4,3.715863
87043,AMG-319,SJRH30,4.251654
87044,AMG-319,SJSA-1,5.135294
87045,AMG-319,SK-CO-1,4.570142
87046,AMG-319,SK-HEP-1,4.931128
87047,AMG-319,SK-LMS-1,4.227901
87048,AMG-319,SK-LU-1,5.736068
87049,AMG-319,SK-MEL-1,5.335653
87050,AMG-319,SK-MEL-24,5.762818
87051,AMG-319,SK-MES-1,3.634805
87052,AMG-319,SK-MG-1,4.877528
87053,AMG-319,SK-PN-DW,3.752911
87054,AMG-319,SK-UT-1,3.856224
87055,AMG-319,SNG-M,4.478806
87056,AMG-319,SNU-387,4.851797
87057,AMG-319,SNU-423,3.859773
87058,AMG-319,SNU-449,4.84668
87059,AMG-319,SNU-C2B,7.663179
87060,AMG-319,SUP-T1,4.986207
87061,AMG-319,SW13,4.398989
87062,AMG-319,SW1088,4.464353
87063,AMG-319,SW1116,5.322349
87064,AMG-319,SW1417,7.911916
87065,AMG-319,SW1463,5.642698
87066,AMG-319,SW1710,4.610877
87067,AMG-319,SW1783,3.069164
87068,AMG-319,SW48,5.079714
87069,AMG-319,SW626,5.78661
87070,AMG-319,SW684,4.138613
87071,AMG-319,SW837,5.034359
87072,AMG-319,SW872,5.092083
87073,AMG-319,SW948,5.970131
87074,AMG-319,SW982,4.389841
87075,AMG-319,T84,5.685465
87076,AMG-319,TGBC1TKB,5.498662
87077,AMG-319,TGBC11TKB,4.971137
87078,AMG-319,TUR,3.869682
87079,AMG-319,TYK-nu,5.805051
87080,AMG-319,U-2-OS,6.050366
87081,AMG-319,U-698-M,3.242141
87082,AMG-319,UACC-893,5.317314
87083,AMG-319,UMC-11,5.363645
87084,AMG-319,VM-CUB-1,4.93963
87085,AMG-319,VMRC-RCZ,7.548728
87086,AMG-319,WM-115,3.492512
87087,AMG-319,YAPC,5.973275
87088,AMG-319,YH-13,3.602595
87089,AMG-319,ZR-75-30,6.496613
87090,AMG-319,RCC10RGB,4.135098
87091,AMG-319,KURAMOCHI,5.854695
87092,AMG-319,KM-H2,3.023858
87093,AMG-319,HuO-3N1,4.644817
87094,AMG-319,OE19,6.02462
87095,AMG-319,Ramos-2G6-4C10,3.702979
87096,AMG-319,RPMI-8866,3.694639
87097,AMG-319,PSN1,5.824615
87098,AMG-319,OAW-42,4.989847
87099,AMG-319,OE33,4.458796
87100,AMG-319,CW-2,5.188219
87101,AMG-319,CGTH-W-1,5.261896
87102,AMG-319,COLO-320-HSR,4.207968
